scrape_date,source,item_name_website,group_en,group_th,option,weight_kg,selling_price,price_per_kg,link
2026-04-28,HENG HENG Seafood,กะพงแดงแล่ชิ้น,Sea Bass,ปลากะพง,-,,,,https://www.henghengseafood.com/product/179639-175839/กะพงแดงแล่ชิ้น
2026-04-28,HENG HENG Seafood,เก๋าแดงแล่ชิ้น,Grouper,ปลาเก๋า,-,,,,https://www.henghengseafood.com/product/179634-175834/เก๋าแดงแล่ชิ้น
2026-04-28,HENG HENG Seafood,เก๋าแล่ชิ้น,Grouper,ปลาเก๋า,-,,,,https://www.henghengseafood.com/product/179629-175829/เก๋าแล่ชิ้น
2026-04-28,HENG HENG Seafood,เก๋า Fillet,Grouper,ปลาเก๋า,-,,,,https://www.henghengseafood.com/product/179628-175828/เก๋า-fillet
2026-04-28,HENG HENG Seafood,เก๋าแล่สเต็ก 2 ขีด,Grouper,ปลาเก๋า,-,,,,https://www.henghengseafood.com/product/179627-175827/เก๋าแล่สเต็ก-2-ขีด
2026-04-28,HENG HENG Seafood,กะพงแล่ชิ้น,Sea Bass,ปลากะพง,-,,,,https://www.henghengseafood.com/product/179626-175826/กะพงแล่ชิ้น
2026-04-28,HENG HENG Seafood,กะพง Fillet,Sea Bass,ปลากะพง,-,,,,https://www.henghengseafood.com/product/179625/กะพง-fillet
2026-04-28,HENG HENG Seafood,กะพงแล่สเต็ก 2 ขีด,Sea Bass,ปลากะพง,-,,,,https://www.henghengseafood.com/product/179624-175823/กะพงแล่สเต็ก-2-ขีด
2026-04-28,HENG HENG Seafood,เก๋ายักษ์แล่,Grouper,ปลาเก๋า,-,,,,https://www.henghengseafood.com/product/179623/เก๋ายักษ์แล่
2026-04-28,HENG HENG Seafood,กะพงยักษ์แล่,Sea Bass,ปลากะพง,-,,,,https://www.henghengseafood.com/product/179622/กะพงยักษ์แล่
2026-04-28,HENG HENG Seafood,กุ้งลายเสือแกะ,Tiger Prawn,กุ้งลายเสือ,-,,,,https://www.henghengseafood.com/product/179617-175814/กุ้งลายเสือแกะ
2026-04-28,HENG HENG Seafood,กุ้งขาวแกะ L,Vannamei Shrimp,กุ้งขาว,-,,,,https://www.henghengseafood.com/product/179616-175813/กุ้งขาวแกะ-l
2026-04-28,HENG HENG Seafood,กุ้งขาวแกะ XL,Vannamei Shrimp,กุ้งขาว,-,,,,https://www.henghengseafood.com/product/179615-175812/กุ้งขาวแกะ-xl
2026-04-28,HENG HENG Seafood,กุ้งขาวแกะผ่าผีเสื้อ,Vannamei Shrimp,กุ้งขาว,-,,,,https://www.henghengseafood.com/product/179614-175811/กุ้งขาวแกะผ่าผีเสื้อ
2026-04-28,HENG HENG Seafood,กุ้งแชบ๊วยจัมโบ้แกะ,Banana Prawn,กุ้งแชบ๊วย,-,,,,https://www.henghengseafood.com/product/179613/กุ้งแชบ๊วยจัมโบ้แกะ
2026-04-28,HENG HENG Seafood,กุ้งลายเสือ,Tiger Prawn,กุ้งลายเสือ,-,,,,https://www.henghengseafood.com/product/179612/กุ้งลายเสือ
2026-04-28,HENG HENG Seafood,กุ้งขาว,Vannamei Shrimp,กุ้งขาว,-,,,,https://www.henghengseafood.com/product/179610/กุ้งขาว
2026-04-28,HENG HENG Seafood,กุ้งแชบ๊วย,Banana Prawn,กุ้งแชบ๊วย,-,,,,https://www.henghengseafood.com/product/179609/กุ้งแชบ๊วย
2026-04-28,HENG HENG Seafood,กุ้งแม่น้ำ To Go,Prawn,กุ้งแม่น้ำ,-,,,,https://www.henghengseafood.com/product/179608/กุ้งแม่น้ำ-to-go
2026-04-28,HENG HENG Seafood,กุ้งแม่น้ำสด,Prawn,กุ้งแม่น้ำ,-,,,,https://www.henghengseafood.com/product/179607/กุ้งแม่น้ำสด
2026-04-28,PPNSeafood,เนื้อหอยนางรม(200 กรัม),Oyster,หอยนางรม,-,,45.0,,https://www.ppnseafoodwishing.com/product/%e0%b9%80%e0%b8%99%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%ab%e0%b8%ad%e0%b8%a2%e0%b8%99%e0%b8%b2%e0%b8%87%e0%b8%a3%e0%b8%a1/
2026-04-28,PPNSeafood,กุ้งขาวแกะ(280 กรัม),Vannamei Shrimp,กุ้งขาว,26-35 ตัว (280กรัม),,250.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%82%e0%b8%b2%e0%b8%a7%e0%b9%81%e0%b8%81%e0%b8%b0/
2026-04-28,PPNSeafood,กุ้งขาวแกะ(280 กรัม),Vannamei Shrimp,กุ้งขาว,35-45 ตัว (280กรัม),,190.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%82%e0%b8%b2%e0%b8%a7%e0%b9%81%e0%b8%81%e0%b8%b0/
2026-04-28,PPNSeafood,เนื้อปลากะพงหั่นแช่แข็ง(800 กรัม),Sea Bass,ปลากะพง,-,,360.0,,https://www.ppnseafoodwishing.com/product/%e0%b9%80%e0%b8%99%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%81%e0%b8%b0%e0%b8%9e%e0%b8%87%e0%b8%ab%e0%b8%b1%e0%b9%88%e0%b8%99-800-%e0%b8%81%e0%b8%a3%e0%b8%b1%e0%b8%a1/
2026-04-28,PPNSeafood,ปลาหิมะพอร์ชั่น(200 กรัม),Snow Fish,ปลาหิมะ,-,,500.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%ab%e0%b8%b4%e0%b8%a1%e0%b8%b0%e0%b8%9e%e0%b8%ad%e0%b8%a3%e0%b9%8c%e0%b8%8a%e0%b8%b1%e0%b9%88%e0%b8%99200%e0%b8%81%e0%b8%a3%e0%b8%b1%e0%b8%a1%e0%b8%8a%e0%b8%b4/
2026-04-28,PPNSeafood,กุ้งก้ามกราม,Prawn,กุ้งก้ามกราม,8-12 ตัว (กก),,500.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%81%e0%b9%89%e0%b8%b2%e0%b8%a1%e0%b8%81%e0%b8%a3%e0%b8%b2%e0%b8%a1/
2026-04-28,PPNSeafood,กุ้งก้ามกราม,Prawn,กุ้งก้ามกราม,16-20 ตัว (กก),,400.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%81%e0%b9%89%e0%b8%b2%e0%b8%a1%e0%b8%81%e0%b8%a3%e0%b8%b2%e0%b8%a1/
2026-04-28,PPNSeafood,กุ้งขาว,Vannamei Shrimp,กุ้งขาว,21-30 ตัว (กก),,480.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%82%e0%b8%b2%e0%b8%a7/
2026-04-28,PPNSeafood,กุ้งขาว,Vannamei Shrimp,กุ้งขาว,41-50 ตัว (กก),,380.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%82%e0%b8%b2%e0%b8%a7/
2026-04-28,PPNSeafood,กุ้งขาว,Vannamei Shrimp,กุ้งขาว,61-80 ตัว (กก),,350.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%82%e0%b8%b2%e0%b8%a7/
2026-04-28,PPNSeafood,กุ้งลายเสือ,Tiger Prawn,กุ้งลายเสือ,10-20 ตัว (กก),,900.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%a5%e0%b8%b2%e0%b8%a2%e0%b9%80%e0%b8%aa%e0%b8%b7%e0%b8%ad/
2026-04-28,PPNSeafood,กุ้งลายเสือ,Tiger Prawn,กุ้งลายเสือ,21-30 ตัว (กก),,600.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%a5%e0%b8%b2%e0%b8%a2%e0%b9%80%e0%b8%aa%e0%b8%b7%e0%b8%ad/
2026-04-28,PPNSeafood,กุ้งลายเสือ,Tiger Prawn,กุ้งลายเสือ,31-40 ตัว (กก),,480.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%a5%e0%b8%b2%e0%b8%a2%e0%b9%80%e0%b8%aa%e0%b8%b7%e0%b8%ad/
2026-04-28,PPNSeafood,เนื้อปลากะพงหั่นสด(500 กรัม),Sea Bass,ปลากะพง,-,,300.0,,https://www.ppnseafoodwishing.com/product/%e0%b9%80%e0%b8%99%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%81%e0%b8%b0%e0%b8%9e%e0%b8%87%e0%b8%ab%e0%b8%b1%e0%b9%88%e0%b8%99%e0%b8%aa%e0%b8%94/
2026-04-28,PPNSeafood,กุ้งแชบ๊วย(500 กรัม),Banana Prawn,กุ้งแชบ๊วย,-,,480.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b9%81%e0%b8%8a%e0%b8%9a%e0%b9%8a%e0%b8%a7%e0%b8%a2/
2026-04-28,PPNSeafood,กุ้งก้ามกรามแกะ(300 กรัม),Prawn,กุ้งก้ามกราม,-,,260.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%81%e0%b9%89%e0%b8%b2%e0%b8%a1%e0%b8%81%e0%b8%a3%e0%b8%b2%e0%b8%a1%e0%b9%81%e0%b8%81%e0%b8%b0/
2026-04-28,PPNSeafood,กุ้งลายเสือแกะ(280 กรัม),Tiger Prawn,กุ้งลายเสือ,-,,240.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%a5%e0%b8%b2%e0%b8%a2%e0%b9%80%e0%b8%aa%e0%b8%b7%e0%b8%ad%e0%b9%81%e0%b8%81%e0%b8%b0/
2026-04-28,PPNSeafood,กุ้งแชบ๊วยแกะ(280 กรัม),Banana Prawn,กุ้งแชบ๊วย,-,,400.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b9%81%e0%b8%8a%e0%b8%9a%e0%b9%8a%e0%b8%a7%e0%b8%a2%e0%b9%81%e0%b8%81%e0%b8%b0/
2026-04-28,PPNSeafood,กุ้งขาวตาข่ายไซส์ L(500 กรัม),Vannamei Shrimp,กุ้งขาว,-,,350.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%b8%e0%b9%89%e0%b8%87%e0%b8%82%e0%b8%b2%e0%b8%a7%e0%b8%95%e0%b8%b2%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a2%e0%b9%84%e0%b8%8b%e0%b8%aa%e0%b9%8c-l/
2026-04-28,PPNSeafood,ปลาเก๋า,Grouper,ปลาเก๋า,5 ขีด/ตัว,,270.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b9%80%e0%b8%81%e0%b9%8b%e0%b8%b2/
2026-04-28,PPNSeafood,ปลาเก๋า,Grouper,ปลาเก๋า,7 ขีด-1 กก/ตัว,,360.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b9%80%e0%b8%81%e0%b9%8b%e0%b8%b2/
2026-04-28,PPNSeafood,ปลากะพง,Sea Bass,ปลากะพง,5 ขีด/ตัว,,180.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%81%e0%b8%b0%e0%b8%9e%e0%b8%87/
2026-04-28,PPNSeafood,ปลากะพง,Sea Bass,ปลากะพง,1 กก/ตัว,,220.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%81%e0%b8%b0%e0%b8%9e%e0%b8%87/
2026-04-28,PPNSeafood,ปลาสำลี(500-700 กรัม),Black-banded Trevally,ปลาสำลี,-,,300.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%aa%e0%b8%b3%e0%b8%a5%e0%b8%b5/
2026-04-28,PPNSeafood,ปลาจาระเม็ดขาว(1 กก.),Pomfret,ปลาจาระเม็ด,-,,920.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%88%e0%b8%b2%e0%b8%a3%e0%b8%b0%e0%b9%80%e0%b8%a1%e0%b9%87%e0%b8%94%e0%b8%82%e0%b8%b2%e0%b8%a7/
2026-04-28,PPNSeafood,ปลาทราย(1 กก.),Sand Whiting,ปลาทราย,-,,310.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%97%e0%b8%a3%e0%b8%b2%e0%b8%a2/
2026-04-28,PPNSeafood,ปลานํ้าดอกไม้(1 กก.),Barracuda,ปลานํ้าดอกไม้,-,,450.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%99%e0%b9%8d%e0%b9%89%e0%b8%b2%e0%b8%94%e0%b8%ad%e0%b8%81%e0%b9%84%e0%b8%a1%e0%b9%89/
2026-04-28,PPNSeafood,เนื้อปลาเก๋า(1 กก.),Grouper,ปลาเก๋า,-,,850.0,,https://www.ppnseafoodwishing.com/product/%e0%b9%80%e0%b8%99%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b9%80%e0%b8%81%e0%b9%8b%e0%b8%b2/
2026-04-28,PPNSeafood,เนื้อปลากะพง(1 กก.),Sea Bass,ปลากะพง,-,,500.0,,https://www.ppnseafoodwishing.com/product/%e0%b9%80%e0%b8%99%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%81%e0%b8%b0%e0%b8%9e%e0%b8%87-1-%e0%b8%81%e0%b8%81/
2026-04-28,PPNSeafood,เนื้อปลากะพงแดง(1 กก.),Sea Bass,ปลากะพง,-,,950.0,,https://www.ppnseafoodwishing.com/product/%e0%b9%80%e0%b8%99%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%81%e0%b8%b0%e0%b8%9e%e0%b8%87%e0%b9%81%e0%b8%94%e0%b8%87/
2026-04-28,PPNSeafood,เนื้อปลาเก๋าหั่น(400 กรัม),Grouper,ปลาเก๋า,-,,400.0,,https://www.ppnseafoodwishing.com/product/%e0%b9%80%e0%b8%99%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b9%80%e0%b8%81%e0%b9%8b%e0%b8%b2%e0%b8%ab%e0%b8%b1%e0%b9%88%e0%b8%99/
2026-04-28,PPNSeafood,เนื้อปลาอินทรีย์หั่น(500 กรัม),Spanish Mackerel,ปลาอินทรี,-,,320.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%ad%e0%b8%b4%e0%b8%99%e0%b8%97%e0%b8%a3%e0%b8%b5%e0%b8%a2%e0%b9%8c%e0%b8%ab%e0%b8%b1%e0%b9%88%e0%b8%99/
2026-04-28,PPNSeafood,เนื้อปลากราย(1 กก.),Minced Featherback Fish,เนื้อปลากราย,-,,330.0,,https://www.ppnseafoodwishing.com/product/%e0%b9%80%e0%b8%99%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%b2%e0%b8%a2/
2026-04-28,PPNSeafood,ปลาแซลมอนฟินเลย์(1 ชิ้น),Salmon,แซลมอน,-,,950.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b9%81%e0%b8%8b%e0%b8%a5%e0%b8%a1%e0%b8%ad%e0%b8%99%e0%b8%9f%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%a5%e0%b8%a2%e0%b9%8c/
2026-04-28,PPNSeafood,ปลาแซลมอนสเต็ก(800 กรัม),Salmon,แซลมอน,-,,430.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b9%81%e0%b8%8b%e0%b8%a5%e0%b8%a1%e0%b8%ad%e0%b8%99%e0%b8%aa%e0%b9%80%e0%b8%95%e0%b9%87%e0%b8%81/
2026-04-28,PPNSeafood,ปลาทูสด(1 กก.),Short-bodied Mackerel,ปลาทู,-,,220.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%97%e0%b8%b9%e0%b8%aa%e0%b8%94/
2026-04-28,PPNSeafood,ปลาดอลลี่(1 กก.),Dory Fillet,ปลาดอลลี่,-,,100.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%94%e0%b8%ad%e0%b8%a5%e0%b8%a5%e0%b8%b5%e0%b9%88/
2026-04-28,PPNSeafood,ปลาหมึกหอม(1 ตัว),Squid,หมึก,-,,100.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%ab%e0%b8%a1%e0%b8%b6%e0%b8%81%e0%b8%ab%e0%b8%ad%e0%b8%a1/
2026-04-28,PPNSeafood,ปลาหมึกหอม(1 กก.),Squid,หมึก,-,,420.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%ab%e0%b8%a1%e0%b8%b6%e0%b8%81%e0%b8%ab%e0%b8%ad%e0%b8%a1-2-3%e0%b8%95%e0%b8%b1%e0%b8%a7-1-%e0%b8%81%e0%b8%b4%e0%b9%82%e0%b8%a5%e0%b8%81%e0%b8%a3%e0%b8%b1%e0%b8%a1/
2026-04-28,PPNSeafood,ปลาหมึกหั่นวง(500 กรัม),Squid,หมึก,-,,250.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%ab%e0%b8%a1%e0%b8%b6%e0%b8%81%e0%b8%ab%e0%b8%b1%e0%b9%88%e0%b8%99%e0%b8%a7%e0%b8%87/
2026-04-28,PPNSeafood,หมึกกรอบหั่น(1 กก.),Squid,หมึก,-,,130.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%ab%e0%b8%a1%e0%b8%b6%e0%b8%81%e0%b8%81%e0%b8%a3%e0%b8%ad%e0%b8%9a%e0%b8%ab%e0%b8%b1%e0%b9%88%e0%b8%99/
2026-04-28,PPNSeafood,ปลาหมึกกล้วย,Squid,หมึก,6-8ตัว(กก),,450.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%ab%e0%b8%a1%e0%b8%b6%e0%b8%81%e0%b8%81%e0%b8%a5%e0%b9%89%e0%b8%a7%e0%b8%a2/
2026-04-28,PPNSeafood,ปลาหมึกกล้วย,Squid,หมึก,ไม่ลอก6-8ตัว(กก),,450.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%ab%e0%b8%a1%e0%b8%b6%e0%b8%81%e0%b8%81%e0%b8%a5%e0%b9%89%e0%b8%a7%e0%b8%a2/
2026-04-28,PPNSeafood,ปลาหมึกกล้วย,Squid,หมึก,10-20ตัว(กก),,380.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%a5%e0%b8%b2%e0%b8%ab%e0%b8%a1%e0%b8%b6%e0%b8%81%e0%b8%81%e0%b8%a5%e0%b9%89%e0%b8%a7%e0%b8%a2/
2026-04-28,PPNSeafood,กรรเชียงปู(500 กรัม),Crab Meat,เนื้อปูแกะ,-,,1600.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b9%80%e0%b8%8a%e0%b8%b5%e0%b8%a2%e0%b8%87%e0%b8%9b%e0%b8%b9/
2026-04-28,PPNSeafood,ปูม้าเป็น,Blue Swimmer Crab,ปูม้า,3-4ตัว(กก),,800.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%b9%e0%b8%a1%e0%b9%89%e0%b8%b2%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99/
2026-04-28,PPNSeafood,ปูม้าเป็น,Blue Swimmer Crab,ปูม้า,5-6ตัว(กก),,650.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%9b%e0%b8%b9%e0%b8%a1%e0%b9%89%e0%b8%b2%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99/
2026-04-28,PPNSeafood,เนื้อปูแกะ,Crab Meat,เนื้อปูแกะ,กลาง500กรัม,,1500.0,,https://www.ppnseafoodwishing.com/product/%e0%b9%80%e0%b8%99%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%9b%e0%b8%b9%e0%b9%81%e0%b8%81%e0%b8%b0/
2026-04-28,PPNSeafood,เนื้อปูแกะ,Crab Meat,เนื้อปูแกะ,จัมโบ้500กรัม,,2000.0,,https://www.ppnseafoodwishing.com/product/%e0%b9%80%e0%b8%99%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%9b%e0%b8%b9%e0%b9%81%e0%b8%81%e0%b8%b0/
2026-04-28,PPNSeafood,หอยแมลงภู่นิวซีแลนด์(1 กก.),Mussels,หอยแมลงภู่,-,,420.0,,https://www.ppnseafoodwishing.com/product/%e0%b8%ab%e0%b8%ad%e0%b8%a2%e0%b9%81%e0%b8%a1%e0%b8%a5%e0%b8%87%e0%b8%a0%e0%b8%b9%e0%b9%88%e0%b8%99%e0%b8%b4%e0%b8%a7%e0%b8%8b%e0%b8%b5%e0%b9%81%e0%b8%a5%e0%b8%99%e0%b8%94%e0%b9%8c/
